id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y,zone_id
3156,3314927449,,walk,,,,,,,,-83.0429159,42.34979,
3157,3314927451,,walk,,,,,,,,-83.0424984,42.3491772,
3158,3314927453,,walk,,,,,,,,-83.0416417,42.3478912,
3159,3314927456,,walk,,,,,,,,-83.0405725,42.3462864,
3160,3314927457,,walk,,,,,,,,-83.040325,42.3459175,
3161,3314930411,,walk,,,,,,,,-83.0408038,42.3406652,
3162,3314930412,,walk,,,,,,,,-83.0409594,42.3407332,
3163,3314930413,,walk,,,,,,,,-83.0410752,42.3407787,
3164,3314930423,,walk,,,,,,,,-83.0407346,42.3406375,
3165,3314930424,,walk,,,,,,,,-83.0407849,42.340566,
3166,3314930425,,walk,,,,,,,,-83.0408966,42.3404218,
3167,3314930426,,walk,,,,,,,,-83.0416415,42.3394635,
3168,3314930427,,walk,,,,,,,,-83.0417018,42.33939,
3169,3314930428,,walk,,,,,,,,-83.0425833,42.3382197,
3170,3314930429,,walk,,,,,,,,-83.0426639,42.3381168,
3171,3314930432,,walk,,,,,,,,-83.0436894,42.3367598,
3172,3314930433,,walk,,,,,,,,-83.0438251,42.3365342,
3173,3314930435,,walk,,,,,,,,-83.0442451,42.3360733,
3174,3314930436,,walk,,,,,,,,-83.0443466,42.3359359,
3175,3318139336,,walk,,,,,,,,-83.0595178,42.349521,
3176,3318139338,,walk,,,,,,,,-83.0588192,42.3484772,
3177,3318139339,,walk,,,,,,,,-83.0581539,42.3475005,
3178,3318139341,,walk,,,,,,,,-83.0574227,42.3463754,
3179,3318139343,,walk,,,,,,,,-83.0567261,42.3453362,
3180,3318139345,,walk,,,,,,,,-83.056013,42.344274,
3181,3318139347,,walk,,,,,,,,-83.0553184,42.3432393,
3182,3318139350,,walk,,,,,,,,-83.0546189,42.3421993,
3183,3318139352,,walk,,,,,,,,-83.0535617,42.3406361,
3184,3318139353,,walk,,,,,,,,-83.0531769,42.3400823,
3185,3318139354,,walk,,,,,,,,-83.0528149,42.3395498,
3186,3324296772,,walk,,,,,,,,-83.0764397,42.3315196,
3187,3324296773,,walk,,,,,,,,-83.0763208,42.3315163,
3188,3324296774,,walk,,,,,,,,-83.076229,42.3315123,
3189,3324296775,,walk,,,,,,,,-83.0751934,42.3315141,
3190,3324296776,,walk,,,,,,,,-83.0750715,42.3315179,
3191,3324296777,,walk,,,,,,,,-83.0734841,42.3315291,
3192,3324296778,,walk,,,,,,,,-83.0720735,42.3315408,
3193,3324296779,,walk,,,,,,,,-83.0719336,42.3315455,
3194,3324296780,,walk,,,,,,,,-83.0718688,42.3315445,
3195,3324296782,,walk,,,,,,,,-83.070621,42.3315507,
3196,3324296783,,walk,,,,,,,,-83.0694948,42.3315518,
3197,3324296784,,walk,,,,,,,,-83.0670318,42.3315787,
3198,3324296785,,walk,,,,,,,,-83.067228,42.3315573,
3199,3324296787,,walk,,,,,,,,-83.0656592,42.3315654,
3200,3324296789,,walk,,,,,,,,-83.0638868,42.3315841,
3201,3324296790,,walk,,,,,,,,-83.0638042,42.3315911,
3202,3324296793,,walk,,,,,,,,-83.0624672,42.3316814,
3203,3324296795,,walk,,,,,,,,-83.0611764,42.331758,
3204,3324296796,,walk,,,,,,,,-83.0590524,42.3317917,
3205,3324296798,,walk,,,,,,,,-83.0577671,42.3317913,
3206,3324296800,,walk,,,,,,,,-83.057432,42.331789,
3207,3324296803,,walk,,,,,,,,-83.054389,42.3317902,
3208,3324296805,,walk,,,,,,,,-83.0779457,42.331506,
3209,3324296806,,walk,,,,,,,,-83.0791273,42.3315031,
3210,3324296807,,walk,,,,,,,,-83.080474,42.3314946,
3211,3324296808,,walk,,,,,,,,-83.0820155,42.3314944,
3212,3324296810,,walk,,,,,,,,-83.0847457,42.3316115,
3213,3324296811,,walk,,,,,,,,-83.0859566,42.3316034,
3214,3324296812,,walk,,,,,,,,-83.0877272,42.3316003,
3215,3324296814,,walk,,,,,,,,-83.0883162,42.3315989,
3216,3324296816,,walk,,,,,,,,-83.0893368,42.3315944,
3217,3324296818,,walk,,,,,,,,-83.0905361,42.3315913,
3218,3324296820,,walk,,,,,,,,-83.0920095,42.3315885,
3219,3324296823,,walk,,,,,,,,-83.0942942,42.3315784,
3220,3324296824,,walk,,,,,,,,-83.0951454,42.3315141,
3221,3324296825,,walk,,,,,,,,-83.0954348,42.3315023,
3222,3324296828,,walk,,,,,,,,-83.0969064,42.3314239,
3223,3329482223,,walk,,,,,,,,-83.0577744,42.3315383,
3224,3329482225,,walk,,,,,,,,-83.0602725,42.3315296,
3225,3329482226,,walk,,,,,,,,-83.060895,42.3314747,
3226,3329482228,,walk,,,,,,,,-83.0618563,42.3314197,
3227,3329482229,,walk,,,,,,,,-83.0623576,42.3313936,
3228,3329482233,,walk,,,,,,,,-83.063771,42.3311622,
3229,3329482234,,walk,,,,,,,,-83.0638382,42.3312888,
3230,3329482237,,walk,,,,,,,,-83.0661986,42.3312814,
3231,3329482238,,walk,,,,,,,,-83.0666082,42.3311113,
3232,3329482239,,walk,,,,,,,,-83.0666722,42.3312708,
3233,3329482242,,walk,,,,,,,,-83.0700682,42.3312578,
3234,3329482243,,walk,,,,,,,,-83.070315,42.3312553,
3235,3329482244,,walk,,,,,,,,-83.0715607,42.3312337,
3236,3329482247,,walk,,,,,,,,-83.0736252,42.3312349,
3237,3329482249,,walk,,,,,,,,-83.0762584,42.3312237,
3238,3329482250,,walk,,,,,,,,-83.076272,42.3312106,
3239,3329482251,,walk,,,,,,,,-83.0767692,42.3312147,
3240,3329482252,,walk,,,,,,,,-83.0770846,42.3312134,
3241,3329482257,,walk,,,,,,,,-83.0775996,42.329993,
3242,3329482262,,walk,,,,,,,,-83.0779218,42.3299111,
3243,3329482265,,walk,,,,,,,,-83.0779961,42.3298184,
3244,3329482267,,walk,,,,,,,,-83.0781922,42.329677,
3245,3329482268,,walk,,,,,,,,-83.0814545,42.3334051,
3246,3329482269,,walk,,,,,,,,-83.0785314,42.330096,
3247,3329482272,,walk,,,,,,,,-83.0794834,42.327546,
3248,3329482274,,walk,,,,,,,,-83.0802988,42.3265761,
3249,3329482275,,walk,,,,,,,,-83.0804433,42.3264872,
3250,3329482276,,walk,,,,,,,,-83.0812552,42.3261628,
3251,3329482282,,walk,,,,,,,,-83.0856113,42.3244037,
3252,3329482284,,walk,,,,,,,,-83.0866026,42.3240068,
3253,3329482285,,walk,,,,,,,,-83.086778,42.3239195,
3254,3329482292,,walk,,,,,,,,-83.0895192,42.3228717,
3255,3329482594,,walk,,,,,,,,-83.0904978,42.3224667,
3256,3329482596,,walk,,,,,,,,-83.0918919,42.3219205,
3257,3329482597,,walk,,,,,,,,-83.092044,42.3218649,
3258,3329482598,,walk,,,,,,,,-83.0932374,42.3213834,
3259,3329482599,,walk,,,,,,,,-83.0939174,42.3211214,
3260,3329482601,,walk,,,,,,,,-83.0948854,42.3207404,
3261,3329482602,,walk,,,,,,,,-83.0949605,42.320707,
3262,3329482603,,walk,,,,,,,,-83.0957819,42.3203884,
3263,3329482604,,walk,,,,,,,,-83.0959762,42.3203187,
3264,3361582680,,walk,,,,,,,,-83.0724423,42.3408436,
3265,3361582692,,walk,,,,,,,,-83.0735277,42.3397023,
3266,3361583293,,walk,,,,,,,,-83.073733,42.3400588,
3267,3361583294,,walk,,,,,,,,-83.0727496,42.3403666,
3268,3361583297,,walk,,,,,,,,-83.0743134,42.3402584,
3269,3361583298,,walk,,,,,,,,-83.0720514,42.3401996,
3270,3361583300,,walk,,,,,,,,-83.0739441,42.3396154,
3271,3361583301,,walk,,,,,,,,-83.072164,42.3409327,
3272,3361583302,,walk,,,,,,,,-83.0718062,42.340278,
3273,3361583304,,walk,,,,,,,,-83.0702223,42.3408691,
3274,3361583305,,walk,,,,,,,,-83.0711457,42.3412397,
3275,3361583310,,walk,,,,,,,,-83.0725705,42.3416871,
3276,3361583311,,walk,,,,,,,,-83.0723916,42.34175,
3277,3361583312,,walk,,,,,,,,-83.0713931,42.3413409,
3278,3361583314,,walk,,,,,,,,-83.0721972,42.3410536,
3279,3361583315,,walk,,,,,,,,-83.0720212,42.3418745,
3280,3361583316,,walk,,,,,,,,-83.0716515,42.3419973,
3281,3361583317,,walk,,,,,,,,-83.0714757,42.3416494,
3282,3361583318,,walk,,,,,,,,-83.071477,42.3420594,
3283,3361583319,,walk,,,,,,,,-83.0710396,42.3421965,
3284,3361583320,,walk,,,,,,,,-83.0704904,42.3412648,
3285,3361583321,,walk,,,,,,,,-83.071197,42.3415378,
3286,3361583327,,walk,,,,,,,,-83.0751772,42.3417736,
3287,3361583328,,walk,,,,,,,,-83.0736397,42.3422471,
3288,3361583330,,walk,,,,,,,,-83.0730454,42.3418945,
3289,3361583331,,walk,,,,,,,,-83.0749055,42.3413116,
3290,3371146251,,walk,,,,,,,,-83.0541747,42.3456038,
3291,3371146252,,walk,,,,,,,,-83.0534603,42.3446108,
3292,3371146253,,walk,,,,,,,,-83.0526858,42.3437073,
3293,3371146254,,walk,,,,,,,,-83.0518462,42.3427265,
3294,3371146257,,walk,,,,,,,,-83.0502296,42.3406026,
3295,3371146258,,walk,,,,,,,,-83.0497689,42.3400644,
3296,3371147004,,walk,,,,,,,,-83.0497568,42.3400435,
3297,3371147983,,walk,,,,,,,,-83.0538796,42.345549,
3298,3371147985,,walk,,,,,,,,-83.0525148,42.3437806,
3299,3371147986,,walk,,,,,,,,-83.0516686,42.3428022,
3300,3371147989,,walk,,,,,,,,-83.049612,42.3401436,
3301,3371150592,,walk,,,,,,,,-83.0495181,42.3400148,
3302,3371150693,,walk,,,,,,,,-83.0508538,42.33943,
3303,3371151392,,walk,,,,,,,,-83.0559031,42.3481726,
3304,3371152414,,walk,,,,,,,,-83.0557154,42.348236,
3305,3371154177,,walk,,,,,,,,-83.0564842,42.3456543,
3306,3371154179,,walk,,,,,,,,-83.0519227,42.3465391,
3307,3371154180,,walk,,,,,,,,-83.0539625,42.3456703,
3308,3371154329,,walk,,,,,,,,-83.0551239,42.3473702,
3309,3371154331,,walk,,,,,,,,-83.0525107,42.3474987,
3310,3371165369,,walk,,,,,,,,-83.0518423,42.3464301,
3311,3371165370,,walk,,,,,,,,-83.0512951,42.3456292,
3312,3371165371,,walk,,,,,,,,-83.0533511,42.3447584,
3313,3371165835,,walk,,,,,,,,-83.0536272,42.3491446,
3314,3371165836,,walk,,,,,,,,-83.053112,42.348377,
3315,3371165837,,walk,,,,,,,,-83.0552234,42.3475158,
3316,3371167019,,walk,,,,,,,,-83.0546135,42.3466232,
3317,3371170222,,walk,,,,,,,,-83.0534623,42.3492172,
3318,3371176400,,walk,,,,,,,,-83.0561157,42.3484219,
3319,3371186113,,walk,,,,,,,,-83.0526532,42.3316734,
3320,3371186114,,walk,,,,,,,,-83.04993,42.3316692,
3321,3371254167,,walk,,,,,,,,-83.0645345,42.3388245,
3322,3371254171,,walk,,,,,,,,-83.0643489,42.3387418,
3323,3371254172,,walk,,,,,,,,-83.0645314,42.3390694,
3324,3371254173,,walk,,,,,,,,-83.0636264,42.3393558,
3325,3371254368,,walk,,,,,,,,-83.064484,42.3389882,
3326,3371254369,,walk,,,,,,,,-83.0635639,42.3392774,
3327,3371254610,,walk,,,,,,,,-83.0629714,42.3381994,
3328,3371254856,,walk,,,,,,,,-83.0627629,42.3381154,
3329,3371254867,,walk,,,,,,,,-83.0615888,42.3391732,
3330,3371255601,,walk,,,,,,,,-83.0608523,42.3393776,
3331,3371286811,,walk,,,,,,,,-83.052793,42.3497366,
3332,3371286886,,walk,,,,,,,,-83.0509562,42.3491748,
3333,3371287195,,walk,,,,,,,,-83.0489134,42.3498993,
3334,3371287196,,walk,,,,,,,,-83.0483444,42.349048,
3335,3371287204,,walk,,,,,,,,-83.0493517,42.3481436,
3336,3371287205,,walk,,,,,,,,-83.049279,42.348062,
3337,3371287207,,walk,,,,,,,,-83.0490552,42.34783,
3338,3371287208,,walk,,,,,,,,-83.0488255,42.3477009,
3339,3371287209,,walk,,,,,,,,-83.0498393,42.3474919,
3340,3371287215,,walk,,,,,,,,-83.0477915,42.3482174,
3341,3371287216,,walk,,,,,,,,-83.0502012,42.3480372,
3342,3371287220,,walk,,,,,,,,-83.0500507,42.3478104,
3343,3371287222,,walk,,,,,,,,-83.0494814,42.3481202,
3344,3371287224,,walk,,,,,,,,-83.0494263,42.3481011,
3345,3371287228,,walk,,,,,,,,-83.0479865,42.3485153,
3346,3371287230,,walk,,,,,,,,-83.0489647,42.348345,
3347,3371287231,,walk,,,,,,,,-83.0494328,42.3490655,
3348,3371287232,,walk,,,,,,,,-83.0497907,42.3489456,
3349,3371287234,,walk,,,,,,,,-83.0492182,42.3492621,
3350,3371287236,,walk,,,,,,,,-83.0486174,42.3494475,
3351,3371287237,,walk,,,,,,,,-83.0490168,42.349302,
3352,3371287240,,walk,,,,,,,,-83.0489426,42.3491829,
3353,3375911195,,walk,,,,,,,,-83.0501649,42.3464885,
3354,3375911198,,walk,,,,,,,,-83.0484659,42.3470725,
3355,3375911202,,walk,,,,,,,,-83.046513,42.3477718,
3356,3375911204,,walk,,,,,,,,-83.0454386,42.3481606,
3357,3375911205,,walk,,,,,,,,-83.0452524,42.3482453,
3358,3375911208,,walk,,,,,,,,-83.043938,42.3486973,
3359,3375911211,,walk,,,,,,,,-83.0425607,42.3492761,
3360,3375911213,,walk,,,,,,,,-83.0409931,42.349822,
3361,3375911214,,walk,,,,,,,,-83.0407297,42.3499237,
3362,3375911237,,walk,,,,,,,,-83.0422859,42.3493507,
3363,3375911238,,walk,,,,,,,,-83.0424334,42.3490852,
3364,3375911239,,walk,,,,,,,,-83.042112,42.3491781,
3365,3375911246,,walk,,,,,,,,-83.0409531,42.3474162,
3366,3375911247,,walk,,,,,,,,-83.0408674,42.3472867,
3367,3375911248,,walk,,,,,,,,-83.0408766,42.3472524,
3368,3375911249,,walk,,,,,,,,-83.0405064,42.3467015,
3369,3375911251,,walk,,,,,,,,-83.0400644,42.3460162,
3370,3376368040,,walk,,,,,,,,-83.0526183,42.349469,
3371,3376368041,,walk,,,,,,,,-83.0523262,42.349483,
3372,3376368042,,walk,,,,,,,,-83.0521844,42.3495367,
3373,3376368044,,walk,,,,,,,,-83.0524002,42.3498474,
3374,3376368051,,walk,,,,,,,,-83.0556927,42.3482663,
3375,3376368056,,walk,,,,,,,,-83.0559298,42.3481612,
3376,3376368065,,walk,,,,,,,,-83.0605188,42.3455074,
3377,3376368066,,walk,,,,,,,,-83.0607779,42.3454369,
3378,3376368067,,walk,,,,,,,,-83.0608946,42.345672,
3379,3376368068,,walk,,,,,,,,-83.0606688,42.345765,
3380,3376368069,,walk,,,,,,,,-83.0614519,42.3454985,
3381,3376368071,,walk,,,,,,,,-83.062872,42.3450424,
3382,3376368072,,walk,,,,,,,,-83.0627455,42.3448221,
3383,3376368073,,walk,,,,,,,,-83.0630288,42.3447453,
3384,3376368074,,walk,,,,,,,,-83.0631729,42.3449444,
3385,3376368077,,walk,,,,,,,,-83.065149,42.3443361,
3386,3376368078,,walk,,,,,,,,-83.065127,42.3443429,
3387,3376368079,,walk,,,,,,,,-83.0650051,42.3441233,
3388,3376368080,,walk,,,,,,,,-83.0650278,42.3440976,
3389,3376368081,,walk,,,,,,,,-83.0652129,42.3440229,
3390,3376368082,,walk,,,,,,,,-83.0653672,42.3442879,
3391,3376368083,,walk,,,,,,,,-83.0653672,42.3443103,
3392,3376368084,,walk,,,,,,,,-83.0651884,42.3443596,
3393,3376368088,,walk,,,,,,,,-83.067702,42.3435668,
3394,3376368089,,walk,,,,,,,,-83.0678701,42.343504,
3395,3376368090,,walk,,,,,,,,-83.0675686,42.3432924,
3396,3376368091,,walk,,,,,,,,-83.067752,42.3432364,
3397,3376368294,,walk,,,,,,,,-83.0663276,42.3424212,
3398,3376368297,,walk,,,,,,,,-83.0660098,42.3417807,
3399,3376368302,,walk,,,,,,,,-83.0653688,42.3407444,
3400,3376368303,,walk,,,,,,,,-83.0650516,42.3401978,
3401,3376368304,,walk,,,,,,,,-83.0649004,42.3399423,
3402,3376368307,,walk,,,,,,,,-83.0660086,42.3401546,
3403,3376368308,,walk,,,,,,,,-83.0660742,42.3403174,
3404,3376368311,,walk,,,,,,,,-83.0669267,42.3418722,
3405,3376368316,,walk,,,,,,,,-83.0668414,42.3433147,
3406,3376368318,,walk,,,,,,,,-83.0672702,42.3431823,
3407,3376368319,,walk,,,,,,,,-83.0670434,42.3427917,
3408,3376368320,,walk,,,,,,,,-83.067319,42.3427372,
3409,3376368323,,walk,,,,,,,,-83.0666158,42.3429248,
3410,3376368324,,walk,,,,,,,,-83.0683172,42.3430635,
3411,3376368325,,walk,,,,,,,,-83.0684883,42.3430002,
3412,3376368326,,walk,,,,,,,,-83.0686015,42.3432755,
3413,3376368327,,walk,,,,,,,,-83.0684254,42.3433295,
3414,3376368328,,walk,,,,,,,,-83.0695969,42.3429637,
3415,3376368331,,walk,,,,,,,,-83.0717072,42.3422923,
3416,3376368332,,walk,,,,,,,,-83.0724861,42.3420611,
3417,3376368334,,walk,,,,,,,,-83.0731624,42.3420596,
3418,3376368335,,walk,,,,,,,,-83.073259,42.3423701,
3419,3376368338,,walk,,,,,,,,-83.0738969,42.3434817,
3420,3376368339,,walk,,,,,,,,-83.0741866,42.3439925,
3421,3376368342,,walk,,,,,,,,-83.0734462,42.3425086,
3422,3376368344,,walk,,,,,,,,-83.0739002,42.3429339,
3423,3376368346,,walk,,,,,,,,-83.0742486,42.3430167,
3424,3376368348,,walk,,,,,,,,-83.0745663,42.3428909,
3425,3376368352,,walk,,,,,,,,-83.0740776,42.3434226,
3426,3376368354,,walk,,,,,,,,-83.0750855,42.3412764,
3427,3376368355,,walk,,,,,,,,-83.0755039,42.3411519,
3428,3376368358,,walk,,,,,,,,-83.077139,42.3406126,
3429,3376368359,,walk,,,,,,,,-83.0769721,42.3403033,
3430,3376368361,,walk,,,,,,,,-83.0773553,42.3405733,
3431,3376368369,,walk,,,,,,,,-83.0796739,42.3398136,
3432,3376368370,,walk,,,,,,,,-83.080915,42.3394197,
3433,3376368371,,walk,,,,,,,,-83.0795055,42.3395259,
3434,3376368395,,walk,,,,,,,,-83.080868,42.3401619,
3435,3376368402,,walk,,,,,,,,-83.0812132,42.3393549,
3436,3376368403,,walk,,,,,,,,-83.0811374,42.3392089,
3437,3376368404,,walk,,,,,,,,-83.0810009,42.3390479,
3438,3376368405,,walk,,,,,,,,-83.080766,42.3390889,
3439,3376368406,,walk,,,,,,,,-83.0807493,42.339128,
3440,3376368407,,walk,,,,,,,,-83.0808368,42.3392686,
3441,3376368409,,walk,,,,,,,,-83.0809616,42.3394322,
3442,3376368410,,walk,,,,,,,,-83.0811891,42.3394011,
3443,3376368412,,walk,,,,,,,,-83.0819609,42.338749,
3444,3376368414,,walk,,,,,,,,-83.0829538,42.3384177,
3445,3376368415,,walk,,,,,,,,-83.0831229,42.3383473,
3446,3376368417,,walk,,,,,,,,-83.0840522,42.3379689,
3447,3376368418,,walk,,,,,,,,-83.0842448,42.3379383,
3448,3376368419,,walk,,,,,,,,-83.0853969,42.3376324,
3449,3376368424,,walk,,,,,,,,-83.0884836,42.3370509,
3450,3376368428,,walk,,,,,,,,-83.0885184,42.3367079,
3451,3376368429,,walk,,,,,,,,-83.0883226,42.3367337,
3452,3376368433,,walk,,,,,,,,-83.0901338,42.3362061,
3453,3376368434,,walk,,,,,,,,-83.0909396,42.3359361,
3454,3376368435,,walk,,,,,,,,-83.0911008,42.3358686,
3455,3376368437,,walk,,,,,,,,-83.0908521,42.3356999,
3456,3376368441,,walk,,,,,,,,-83.0911189,42.3358811,
3457,3376368462,,walk,,,,,,,,-83.0956703,42.3318395,
3458,3376368463,,walk,,,,,,,,-83.095635,42.3314942,
3459,3376368464,,walk,,,,,,,,-83.0955028,42.3311955,
3460,3376368465,,walk,,,,,,,,-83.0949136,42.331232,
3461,3376368466,,walk,,,,,,,,-83.095033,42.3315207,
3462,3376368481,,walk,,,,,,,,-83.0916414,42.3259436,
3463,3376368482,,walk,,,,,,,,-83.0926794,42.3255372,
3464,3376368483,,walk,,,,,,,,-83.0925912,42.3254042,
3465,3376368484,,walk,,,,,,,,-83.0915109,42.3258179,
3466,3376368485,,walk,,,,,,,,-83.0916091,42.3257805,
3467,3376368491,,walk,,,,,,,,-83.0893696,42.3227277,
3468,3376368492,,walk,,,,,,,,-83.0889248,42.3228957,
3469,3376368493,,walk,,,,,,,,-83.0890848,42.3230133,
3470,3376368508,,walk,,,,,,,,-83.0839772,42.3236471,
3471,3376368509,,walk,,,,,,,,-83.0840296,42.3236488,
3472,3376368510,,walk,,,,,,,,-83.0842254,42.3236021,
3473,3376368511,,walk,,,,,,,,-83.0841753,42.3235199,
3474,3376368517,,walk,,,,,,,,-83.0854901,42.3243441,
3475,3376369861,,walk,,,,,,,,-83.0581746,42.3328022,
3476,3376369862,,walk,,,,,,,,-83.0586728,42.3335512,
3477,3376369863,,walk,,,,,,,,-83.0588213,42.3337291,
3478,3376369867,,walk,,,,,,,,-83.0595489,42.3350707,
3479,3376369869,,walk,,,,,,,,-83.0584163,42.333676,
3480,3376369870,,walk,,,,,,,,-83.0584825,42.3337946,
3481,3379224384,,walk,,,,,,,,-83.0769615,42.3235641,
3482,3405116044,,walk,,,,,,,,-83.0667902,42.3432265,
3483,3405597643,,walk,,,,,,,,-83.078692,42.3354758,
3484,3405597644,,walk,,,,,,,,-83.0786189,42.3353459,
3485,3405597645,,walk,,,,,,,,-83.0786552,42.3354064,
3486,3405625617,,walk,,,,,,,,-83.0664774,42.3426841,
3487,3405625618,,walk,,,,,,,,-83.0662868,42.3423535,
3488,3405625619,,walk,,,,,,,,-83.0656854,42.3413029,
3489,3405625620,,walk,,,,,,,,-83.0655001,42.3409727,
3490,3405625621,,walk,,,,,,,,-83.0653176,42.3406507,
3491,3405663195,,walk,,,,,,,,-83.0683519,42.3312666,
3492,3405663196,,walk,,,,,,,,-83.0668677,42.3312688,
3493,3405663198,,walk,,,,,,,,-83.0667441,42.3314184,
3494,3405663199,,walk,,,,,,,,-83.0668373,42.3315721,
3495,3405663200,,walk,,,,,,,,-83.0671994,42.3315845,
3496,3405663201,,walk,,,,,,,,-83.0668104,42.3315602,
3497,3405663202,,walk,,,,,,,,-83.0671463,42.3314149,
3498,3405663203,,walk,,,,,,,,-83.0670507,42.3312679,
3499,3405690638,,walk,,,,,,,,-83.0524709,42.3316681,
3500,3414337111,,walk,,,,,,,,-83.0889664,42.3362887,
3501,3414337112,,walk,,,,,,,,-83.0890305,42.3364088,
3502,3414337113,,walk,,,,,,,,-83.0892683,42.3364669,
3503,3414337114,,walk,,,,,,,,-83.0885819,42.3365524,
3504,3414337115,,walk,,,,,,,,-83.0874439,42.3370367,
3505,3414337116,,walk,,,,,,,,-83.0868424,42.3372258,
3506,3414337117,,walk,,,,,,,,-83.086274,42.337396,
3507,3415382170,,walk,,,,,,,,-83.0657438,42.3216126,
3508,3415382182,,walk,,,,,,,,-83.0658757,42.3213235,
3509,3415382187,,walk,,,,,,,,-83.0402304,42.3275217,
3510,3415383202,,walk,,,,,,,,-83.0651413,42.3203149,
3511,3428875287,,walk,,,,,,,,-83.0699565,42.3354643,
3512,3540100010,,walk,,,,,,,,-83.068745,42.3215392,
3513,3540100011,,walk,,,,,,,,-83.0681842,42.3206136,
3514,3540100012,,walk,,,,,,,,-83.0898727,42.3283589,
3515,3540100013,,walk,,,,,,,,-83.0894079,42.3267133,
3516,3544628704,,walk,,,,,,,,-83.0771166,42.3402707,
3517,3545790295,,walk,,,,,,,,-83.0882275,42.3152066,
3518,3546897983,,walk,,,,,,,,-83.0494084,42.3313125,
3519,3546897985,,walk,,,,,,,,-83.0491727,42.3313124,
3520,3546897986,,walk,,,,,,,,-83.0491834,42.3315068,
3521,3546897988,,walk,,,,,,,,-83.0496166,42.3315068,
3522,3546897989,,walk,,,,,,,,-83.0496099,42.3313606,
3523,3548875819,,walk,,,,,,,,-83.0760395,42.3369202,
3524,3552530486,,walk,,,,,,,,-83.0735697,42.341076,
3525,3552558683,,walk,,,,,,,,-83.0490669,42.3315666,
3526,3554375319,,walk,,,,,,,,-83.074374,42.3403617,
3527,3554375320,,walk,,,,,,,,-83.073976,42.3404879,
3528,3562592993,,walk,,,,,,,,-83.0865738,42.3167891,
3529,3562592997,,walk,,,,,,,,-83.0874495,42.3190995,
3530,3562593002,,walk,,,,,,,,-83.0890772,42.3178206,
3531,3562593003,,walk,,,,,,,,-83.0883777,42.3180955,
3532,3562593004,,walk,,,,,,,,-83.0876951,42.3183638,
3533,3562593005,,walk,,,,,,,,-83.0880235,42.3163146,
3534,3562593006,,walk,,,,,,,,-83.0873139,42.3165941,
3535,3562593007,,walk,,,,,,,,-83.0866275,42.3168645,
3536,3562593008,,walk,,,,,,,,-83.0900539,42.3179452,
3537,3562593011,,walk,,,,,,,,-83.0894784,42.3169645,
3538,3562593012,,walk,,,,,,,,-83.0909022,42.3176124,
3539,3562593013,,walk,,,,,,,,-83.0902247,42.3166681,
3540,3562593014,,walk,,,,,,,,-83.0905903,42.3171777,
3541,3562593015,,walk,,,,,,,,-83.0897456,42.3175127,
3542,3562593016,,walk,,,,,,,,-83.0849249,42.3182565,
3543,3562593017,,walk,,,,,,,,-83.0842518,42.3173062,
3544,3562593025,,walk,,,,,,,,-83.0919153,42.3208975,
3545,3562593030,,walk,,,,,,,,-83.09059,42.3211884,
3546,3562593035,,walk,,,,,,,,-83.088689,42.3184806,
3547,3562593036,,walk,,,,,,,,-83.0890332,42.3223673,
3548,3562593037,,walk,,,,,,,,-83.0902285,42.3219155,
3549,3562609107,,walk,,,,,,,,-83.0787021,42.3508158,
3550,3562609108,,walk,,,,,,,,-83.0780901,42.3497399,
3551,3562609109,,walk,,,,,,,,-83.0774708,42.3486549,
3552,3562609110,,walk,,,,,,,,-83.0770288,42.3478926,
3553,3562609111,,walk,,,,,,,,-83.0765962,42.3471357,
3554,3562609112,,walk,,,,,,,,-83.0761647,42.3463936,
3555,3562609113,,walk,,,,,,,,-83.0756159,42.3454405,
3556,3562609114,,walk,,,,,,,,-83.0748674,42.3441384,
3557,3562609116,,walk,,,,,,,,-83.0768469,42.3450543,
3558,3562609118,,walk,,,,,,,,-83.077974,42.3447017,
3559,3562609119,,walk,,,,,,,,-83.0775289,42.343946,
3560,3562609120,,walk,,,,,,,,-83.079772,42.3461412,
3561,3562609121,,walk,,,,,,,,-83.0793392,42.3453994,
3562,3562609122,,walk,,,,,,,,-83.0790516,42.3463666,
3563,3562609123,,walk,,,,,,,,-83.0795568,42.3457725,
3564,3562609124,,walk,,,,,,,,-83.0788328,42.3459955,
3565,3562609125,,walk,,,,,,,,-83.0773931,42.3460082,
3566,3562609126,,walk,,,,,,,,-83.0778198,42.3467519,
3567,3562609127,,walk,,,,,,,,-83.0782567,42.3475075,
3568,3562609128,,walk,,,,,,,,-83.0786936,42.3482713,
3569,3562609129,,walk,,,,,,,,-83.0793157,42.3493554,
3570,3562609140,,walk,,,,,,,,-83.0819833,42.3489712,
3571,3562609143,,walk,,,,,,,,-83.0808548,42.3495134,
3572,3562609144,,walk,,,,,,,,-83.0811665,42.3500449,
3573,3562609145,,walk,,,,,,,,-83.0805377,42.3489732,
3574,3562609146,,walk,,,,,,,,-83.0806225,42.3476689,
3575,3562609147,,walk,,,,,,,,-83.0801894,42.3469029,
3576,3562609148,,walk,,,,,,,,-83.0794716,42.3471274,
3577,3562609149,,walk,,,,,,,,-83.0799814,42.3465234,
3578,3562609150,,walk,,,,,,,,-83.0792661,42.3467551,
3579,3562609163,,walk,,,,,,,,-83.075824,42.3482684,
